order_id,customer_id,order_datetime,billing_zip,shipping_zip,shipping_state,payment_method,device_type,ip_country,promo_used,promo_code,order_subtotal,shipping_fee,tax_amount,order_total,risk_score,is_fraud,fulfilled
912,1,"2025-11-17 00:31:17",28289,28289,CO,card,mobile,US,0,,22.03,12.99,1.54,36.56,5.1,0,1
913,1,"2025-07-09 23:46:32",28289,28289,CO,paypal,mobile,US,0,,518.15,8.04,47.95,574.14,37.1,0,1
914,1,"2025-09-25 22:35:13",28289,28289,CO,card,desktop,US,1,VIP20,367.44,7.34,24.5,399.28,49.9,0,1
915,1,"2025-10-04 18:45:27",28289,28289,CO,paypal,desktop,US,0,,468.99,7.69,38.15,514.83,46.9,0,1
916,1,"2025-08-30 03:27:33",28289,28289,CO,bank,desktop,US,0,,377.69,7.34,22.12,407.15,27.6,0,1
917,1,"2025-12-02 22:58:06",28289,28289,CO,card,mobile,US,0,,343.89,7.34,20.29,371.52,22.4,0,1
918,1,"2025-11-07 11:18:45",28289,28289,CO,paypal,desktop,US,0,,70.73,6.99,5.15,82.87,5.3,0,1
919,1,"2025-10-19 16:51:37",28289,28289,CO,paypal,desktop,US,1,FREESHIP,410.08,0.0,33.12,443.2,33.5,0,1
920,1,"2025-07-23 07:30:06",28289,42180,WA,card,desktop,US,0,,40.62,6.99,3.07,50.68,28.0,0,1
921,1,"2025-10-24 00:42:55",28289,28289,CO,bank,mobile,US,0,,329.76,13.34,24.07,367.17,18.8,0,1
922,1,"2025-09-25 08:16:29",28289,28289,CO,bank,desktop,US,1,VIP20,11.97,6.99,0.82,19.78,7.6,0,1
923,1,"2025-09-01 07:56:09",28289,28289,CO,paypal,desktop,US,1,FREESHIP,448.02,0.0,25.54,473.56,51.7,0,1
924,1,"2025-09-07 13:32:08",28289,28289,CO,card,mobile,US,0,,172.08,13.34,15.01,200.43,25.0,1,1
925,1,"2025-07-12 22:23:41",28289,28289,CO,paypal,desktop,CA,1,VIP20,627.89,8.74,57.55,694.18,89.8,0,1
926,1,"2025-07-24 12:28:02",28289,28289,CO,card,mobile,US,1,STUDENT,414.96,7.34,32.66,454.96,64.0,0,1
927,1,"2025-12-26 22:55:31",28289,28289,CO,card,desktop,US,0,,26.04,7.34,1.74,35.12,3.8,0,1
928,1,"2025-12-03 20:41:25",28289,28289,CO,card,mobile,US,0,,341.9,14.04,32.37,388.31,23.9,0,1
929,1,"2025-08-15 09:47:52",28289,28289,CO,paypal,tablet,US,0,,7.79,6.99,0.55,15.33,6.8,0,1
930,1,"2025-08-12 08:40:42",28289,51208,FL,card,mobile,US,1,STUDENT,7.06,6.99,0.56,14.61,39.5,0,1
931,1,"2025-08-22 02:00:46",28289,17718,WA,card,mobile,US,0,,92.4,12.99,6.31,111.7,41.5,0,1
932,1,"2025-08-24 18:54:10",28289,28289,CO,card,tablet,US,0,,108.31,6.99,9.83,125.13,14.5,0,1
933,1,"2025-11-06 17:17:33",28289,28289,CO,paypal,mobile,IN,0,,516.66,8.39,38.07,563.12,69.3,1,1
934,1,"2025-09-28 17:52:04",28289,28289,CO,bank,mobile,US,0,,393.07,13.69,36.54,443.3,38.1,1,1
935,1,"2025-12-01 12:05:58",28289,55254,NY,card,desktop,US,0,,116.8,7.34,6.61,130.75,17.6,0,1
936,1,"2025-11-29 10:03:03",28289,28289,CO,paypal,desktop,CA,1,WELCOME,13.31,12.99,1.15,27.45,10.3,0,1
937,1,"2025-11-23 21:08:33",28289,28289,CO,bank,tablet,US,0,,170.71,6.99,15.72,193.42,4.6,0,1
938,1,"2025-10-05 07:09:47",28289,28289,CO,card,tablet,IN,1,VIP20,393.9,6.99,36.93,437.82,76.7,0,1
939,1,"2025-08-18 08:26:40",28289,60977,IL,paypal,mobile,US,1,VIP20,405.37,8.74,35.4,449.51,81.0,1,1
940,1,"2025-12-20 10:54:16",28289,28289,CO,bank,tablet,US,0,,1321.27,8.74,96.32,1426.33,95.8,1,1
941,1,"2025-12-23 01:46:54",28289,28289,CO,card,tablet,US,1,FREESHIP,334.53,0.0,23.36,357.89,23.0,0,1
942,1,"2025-11-10 21:24:06",28289,83976,IL,paypal,mobile,US,0,,1089.42,9.09,61.79,1160.3,97.3,0,1
943,1,"2025-11-15 12:59:36",28289,28289,CO,bank,mobile,US,0,,58.2,6.99,3.31,68.5,3.4,0,1
944,1,"2025-11-19 00:41:12",28289,28289,CO,card,desktop,US,0,,753.91,8.04,40.39,802.34,64.8,0,1
945,1,"2025-12-30 21:59:25",28289,28289,CO,paypal,mobile,US,0,,1127.72,9.44,91.09,1228.25,93.9,0,1
946,1,"2025-12-10 01:52:12",28289,28289,CO,card,mobile,US,0,,97.49,7.34,6.64,111.47,7.3,0,1
947,1,"2026-01-03 01:54:57",28289,28289,CO,card,mobile,US,0,,28.1,6.99,1.45,36.54,5.1,0,1
948,1,"2025-08-06 18:26:08",28289,28289,CO,card,mobile,US,0,,599.07,26.74,51.64,677.45,78.4,0,1
949,1,"2025-08-16 20:32:51",28289,28289,CO,card,mobile,US,0,,399.53,8.74,24.88,433.15,51.6,0,1
950,1,"2025-10-11 18:49:16",28289,28289,CO,bank,desktop,US,0,,1055.08,8.74,55.74,1119.56,93.1,0,1
951,1,"2025-09-27 01:37:29",28289,28289,CO,paypal,desktop,US,0,,26.04,13.34,2.41,41.79,7.6,0,1
952,1,"2025-12-23 20:41:27",28289,75159,CO,card,mobile,US,0,,852.81,8.39,57.82,919.02,93.7,0,1
953,1,"2025-12-17 21:20:31",28289,28289,CO,paypal,desktop,US,0,,513.84,8.39,43.75,565.98,29.5,0,1
954,1,"2025-12-04 03:23:15",28289,28289,CO,card,desktop,US,0,,318.66,7.69,21.12,347.47,15.9,0,1
955,1,"2025-11-10 16:56:19",28289,28289,CO,card,desktop,US,0,,217.04,12.99,12.56,242.59,10.1,0,1
956,1,"2025-10-12 05:38:18",28289,28289,CO,bank,mobile,US,0,,521.81,26.39,41.2,589.4,56.1,0,1
957,1,"2025-08-25 08:56:07",28289,28289,CO,paypal,desktop,US,0,,182.76,6.99,9.99,199.74,15.4,0,1
958,1,"2025-09-11 12:56:31",28289,28289,CO,card,mobile,US,1,FREESHIP,672.41,0.0,42.74,715.15,86.7,0,1
959,1,"2025-09-25 20:11:23",28289,79586,WA,paypal,mobile,US,1,FREESHIP,199.11,0.0,18.7,217.81,57.2,0,1
960,1,"2025-09-04 04:04:09",28289,28289,CO,card,mobile,US,1,FREESHIP,228.61,0.0,11.63,240.24,37.8,0,1
961,1,"2025-12-03 21:03:48",28289,28289,CO,paypal,tablet,US,0,,148.3,7.69,9.51,165.5,5.4,0,1
962,1,"2025-11-15 17:48:23",28289,28289,CO,paypal,desktop,US,0,,254.09,8.39,18.73,281.21,9.2,0,1
963,1,"2025-10-21 09:08:52",28289,28289,CO,card,mobile,US,0,,163.05,6.99,10.15,180.19,14.2,0,1
964,1,"2025-10-01 14:53:15",28289,28289,CO,paypal,mobile,US,0,,685.03,9.79,54.73,749.55,79.4,0,1
965,1,"2025-12-07 00:33:55",28289,28289,CO,bank,desktop,US,0,,1567.73,15.79,88.37,1671.89,98.7,0,1
966,1,"2025-11-17 05:23:45",28289,28289,CO,card,desktop,US,0,,401.49,7.34,28.91,437.74,22.9,0,1
967,1,"2025-12-13 23:33:25",28289,28289,CO,card,tablet,US,0,,730.35,8.04,46.94,785.33,62.9,0,1
968,1,"2025-07-26 06:17:07",28289,28289,CO,bank,mobile,IN,0,,24.74,6.99,2.01,33.74,17.8,0,1
969,1,"2025-09-06 02:57:42",28289,28289,CO,card,desktop,US,0,,782.11,8.04,46.09,836.24,85.6,0,1
970,1,"2025-08-18 21:35:30",28289,28289,CO,card,mobile,US,0,,362.89,7.69,25.26,395.84,47.0,0,1
971,1,"2025-11-30 11:26:01",28289,28289,CO,card,mobile,US,0,,433.2,8.04,27.5,468.74,31.9,0,1
972,1,"2025-09-22 20:45:00",28289,28289,CO,paypal,desktop,US,0,,431.13,7.69,26.03,464.85,40.7,0,1
973,1,"2025-10-27 07:40:00",28289,28289,CO,paypal,desktop,US,1,SAVE10,732.54,8.39,55.73,796.66,74.7,0,1
974,1,"2025-07-22 16:47:56",28289,28289,CO,paypal,mobile,US,0,,158.2,6.99,14.53,179.72,18.2,1,1
975,1,"2025-10-17 13:54:04",28289,89099,NY,card,tablet,US,0,,284.15,7.34,24.48,315.97,59.4,0,1
976,1,"2025-08-02 09:44:15",28289,31354,TX,card,desktop,US,1,VIP20,215.04,24.99,16.39,256.42,61.8,0,1
977,1,"2025-12-13 14:18:08",28289,28289,CO,card,mobile,CA,1,STUDENT,5.04,6.99,0.35,12.38,16.3,0,1
978,1,"2025-07-10 15:03:23",28289,28289,CO,bank,mobile,US,0,,366.76,8.74,32.63,408.13,34.1,0,1
979,1,"2025-09-07 22:05:48",28289,28289,CO,bank,desktop,CA,0,,563.34,8.04,32.66,604.04,73.5,0,1
980,1,"2025-12-30 16:55:43",28289,28289,CO,crypto,mobile,US,0,,435.78,13.69,38.33,487.8,71.9,0,1
981,1,"2025-12-20 19:11:53",28289,28289,CO,card,mobile,US,0,,115.87,7.69,8.32,131.88,8.0,0,1
982,1,"2025-09-28 22:10:32",28289,28289,CO,card,desktop,US,1,VIP20,122.12,7.69,10.27,140.08,21.4,0,1
983,1,"2025-10-20 07:15:55",28289,28289,CO,paypal,mobile,US,0,,415.25,14.04,29.04,458.33,33.0,0,1
984,1,"2025-10-28 06:42:16",28289,28289,CO,paypal,mobile,US,0,,438.46,13.34,23.01,474.81,34.8,0,1
985,1,"2025-10-25 05:58:57",28289,28289,CO,card,desktop,US,0,,177.77,24.99,10.82,213.58,12.7,0,1
986,1,"2025-12-09 14:38:05",28289,28289,CO,paypal,mobile,US,0,,533.09,8.04,45.33,586.46,38.5,0,1
987,1,"2025-10-11 08:44:51",28289,28289,CO,card,desktop,US,0,,1517.93,15.09,111.44,1644.46,99.7,1,1
988,1,"2025-09-10 14:30:00",28289,28289,CO,card,desktop,US,1,WELCOME,73.1,24.99,5.05,103.14,18.5,0,1
989,1,"2025-11-18 11:45:53",28289,28289,CO,card,desktop,US,1,SAVE10,497.24,27.09,42.22,566.55,45.8,0,1
990,1,"2025-10-14 05:06:33",28289,28289,CO,paypal,mobile,US,0,,279.61,8.39,23.55,311.55,30.1,0,1
991,1,"2025-09-10 15:25:21",28289,15416,FL,card,mobile,US,1,SAVE10,534.56,7.69,44.12,586.37,91.9,0,1
992,1,"2025-11-06 23:46:19",28289,28289,CO,bank,mobile,US,0,,499.52,8.39,35.03,542.94,35.8,0,1
993,1,"2025-07-20 10:49:14",28289,28289,CO,bank,mobile,US,0,,293.33,24.99,16.54,334.86,26.4,0,1
994,1,"2025-12-11 04:29:24",28289,28289,CO,card,mobile,US,1,STUDENT,307.87,7.69,20.45,336.01,26.5,0,1
995,1,"2025-11-16 15:50:08",28289,28289,CO,card,mobile,US,1,VIP20,499.23,7.34,28.32,534.89,49.4,0,1
996,1,"2025-10-31 09:12:41",28289,28289,CO,card,desktop,US,0,,225.4,7.34,14.13,246.87,14.6,0,1
997,1,"2025-12-17 22:59:29",28289,28289,CO,card,desktop,BR,0,,466.16,7.69,26.63,500.48,52.6,1,1
998,1,"2025-09-06 00:29:46",28289,28289,CO,bank,tablet,CA,0,,214.68,7.34,19.25,241.27,31.1,0,1
999,1,"2025-12-23 16:10:56",28289,28289,CO,bank,mobile,US,0,,414.92,8.74,33.37,457.03,19.5,1,1
1000,1,"2025-10-21 08:58:22",28289,28289,CO,paypal,mobile,US,0,,148.5,6.99,9.34,164.83,10.2,0,1
1001,1,"2025-10-10 11:43:13",28289,28289,CO,card,mobile,US,0,,107.86,6.99,7.4,122.25,18.4,0,1
1002,1,"2026-01-02 20:35:02",28289,28289,CO,card,mobile,US,0,,723.31,14.39,64.77,802.47,71.3,0,1
1003,1,"2025-08-20 21:54:50",28289,28289,CO,card,tablet,US,0,,46.34,12.99,3.91,63.24,11.1,0,1
1004,1,"2025-12-11 12:05:01",28289,28289,CO,crypto,mobile,US,0,,61.3,7.69,5.21,74.2,24.4,0,1
1005,1,"2025-11-04 04:39:46",28289,28289,CO,card,desktop,US,0,,300.23,8.04,19.31,327.58,20.4,0,1
1006,1,"2025-11-06 22:30:36",28289,28289,CO,card,desktop,US,0,,268.27,7.34,20.51,296.12,18.0,0,1
1007,1,"2025-12-10 07:48:53",28289,28289,CO,card,mobile,US,1,STUDENT,62.69,6.99,4.49,74.17,8.9,0,1
1008,1,"2025-09-29 20:25:10",28289,28289,CO,bank,mobile,US,0,,137.6,6.99,11.3,155.89,12.8,0,1
1009,1,"2025-09-10 15:29:37",28289,28289,CO,card,mobile,US,0,,37.26,6.99,2.46,46.71,13.4,0,1
1010,1,"2025-08-31 18:41:02",28289,28289,CO,bank,desktop,US,0,,195.7,7.69,14.28,217.67,12.9,0,1
1011,1,"2025-10-31 13:22:06",28289,28289,CO,card,tablet,IN,0,,190.08,6.99,15.39,212.46,28.1,0,1
1012,1,"2025-07-31 01:36:55",28289,28289,CO,card,desktop,US,0,,106.06,13.69,7.36,127.11,14.6,0,1
1013,1,"2025-11-14 07:05:24",28289,28289,CO,bank,mobile,US,1,SAVE10,178.62,8.04,11.81,198.47,9.0,0,1
1014,1,"2025-11-21 04:59:07",28289,28289,CO,card,tablet,US,0,,28.77,12.99,2.43,44.19,4.0,0,1
1015,1,"2025-11-03 04:20:40",28289,28289,CO,paypal,mobile,US,0,,608.14,7.69,40.97,656.8,57.1,0,1
1016,1,"2025-07-26 21:30:37",28289,28289,CO,paypal,tablet,CA,1,WELCOME,101.27,6.99,6.89,115.15,32.6,0,1
1017,1,"2025-10-19 10:40:11",28289,72805,FL,paypal,mobile,US,0,,345.1,8.04,28.55,381.69,52.7,0,1
1018,1,"2025-12-28 09:48:05",28289,28289,CO,card,desktop,US,1,WELCOME,371.39,7.34,22.97,401.7,27.1,1,1
1019,1,"2025-10-04 23:10:18",28289,28289,CO,bank,mobile,US,1,STUDENT,173.43,7.34,16.45,197.22,21.2,0,1
1020,1,"2025-10-31 23:34:07",28289,28289,CO,card,mobile,US,0,,539.21,7.69,46.24,593.14,56.6,1,1
1021,1,"2025-07-30 17:10:51",28289,28289,CO,card,mobile,US,0,,343.81,7.34,22.99,374.14,44.3,0,1
1022,1,"2025-10-16 04:43:39",28289,28289,CO,paypal,desktop,US,0,,144.96,6.99,10.37,162.32,13.1,0,1
1023,1,"2025-12-11 17:08:01",28289,28289,CO,card,mobile,US,1,SAVE10,276.08,8.39,15.13,299.6,23.1,0,1
1024,1,"2025-08-08 07:48:48",28289,28289,CO,card,mobile,US,0,,395.04,7.69,20.42,423.15,50.4,0,1
1025,1,"2025-12-01 01:51:34",28289,28289,CO,bank,tablet,US,0,,365.35,13.69,21.0,400.04,11.9,0,1
1026,1,"2025-11-24 11:46:48",28289,28289,CO,card,mobile,US,0,,438.42,8.04,29.63,476.09,32.7,0,1
1027,1,"2025-09-06 11:31:37",28289,28289,CO,card,mobile,IN,0,,450.19,12.99,27.46,490.64,79.5,0,1
1028,1,"2026-01-03 01:22:45",28289,28289,CO,paypal,mobile,US,0,,274.9,6.99,16.82,298.71,12.9,0,1
1029,1,"2025-10-05 21:21:12",28289,28289,CO,paypal,desktop,US,0,,63.74,6.99,5.29,76.02,8.9,0,1
1030,1,"2025-09-27 03:40:13",28289,28289,CO,paypal,mobile,US,1,WELCOME,246.85,12.99,18.07,277.91,35.2,0,1
1031,1,"2025-09-08 06:53:18",28289,54801,TX,paypal,mobile,US,1,VIP20,16.1,6.99,1.07,24.16,33.6,1,1
1032,1,"2025-07-29 03:04:09",28289,28289,CO,paypal,mobile,US,1,SAVE10,178.5,8.04,11.56,198.1,26.7,0,1
1033,1,"2025-11-27 14:22:24",28289,28289,CO,card,desktop,CA,0,,467.55,14.74,44.39,526.68,55.8,0,1
1034,1,"2025-07-12 23:29:13",28289,28289,CO,card,desktop,US,0,,793.43,9.09,50.22,852.74,86.6,0,1
1035,1,"2025-09-23 03:09:25",28289,28289,CO,card,mobile,US,0,,570.57,8.39,41.8,620.76,73.2,0,1
1036,1,"2026-01-04 14:26:41",28289,28289,CO,paypal,mobile,US,0,,267.38,7.34,23.1,297.82,12.9,0,1
1037,1,"2025-07-31 04:17:06",28289,28289,CO,card,mobile,US,0,,57.22,6.99,5.23,69.44,14.8,0,1
1038,1,"2025-10-04 15:14:32",28289,28289,CO,card,desktop,US,0,,566.7,14.74,46.87,628.31,67.7,0,1
1039,1,"2025-09-08 02:32:12",28289,28289,CO,paypal,desktop,US,0,,928.63,8.39,65.5,1002.52,91.0,1,1
1040,1,"2025-08-31 17:06:56",28289,28289,CO,paypal,mobile,CA,0,,664.89,8.74,36.01,709.64,89.6,0,1
1041,1,"2025-10-29 15:20:41",28289,28289,CO,card,desktop,CA,0,,8.62,6.99,0.68,16.29,12.8,0,1
1042,1,"2025-09-23 03:32:50",28289,28289,CO,card,desktop,US,0,,469.12,7.34,32.91,509.37,53.7,1,1
1043,1,"2025-09-17 17:14:06",28289,28289,CO,bank,mobile,US,0,,284.8,7.34,19.3,311.44,24.2,0,1
1044,1,"2025-09-11 15:07:24",28289,32758,AZ,crypto,mobile,US,0,,316.1,6.99,27.44,350.53,92.1,0,1
1045,1,"2025-08-16 01:51:57",28289,28289,CO,paypal,tablet,US,0,,642.09,13.34,32.14,687.57,67.7,0,1
1046,1,"2025-11-16 00:27:23",28289,28289,CO,paypal,desktop,US,0,,572.85,8.74,52.98,634.57,37.1,0,1
1047,1,"2025-12-22 22:14:30",28289,28289,CO,card,mobile,US,0,,96.79,13.69,4.93,115.41,7.4,0,1
1048,1,"2025-09-22 08:05:30",28289,92535,NY,paypal,mobile,US,0,,366.43,14.04,25.49,405.96,69.6,1,1
1049,1,"2025-11-25 03:31:40",28289,28289,CO,card,mobile,US,0,,795.87,8.39,51.29,855.55,76.5,0,1
1050,1,"2025-08-28 19:38:20",28289,28289,CO,card,desktop,US,0,,225.5,8.39,21.13,255.02,24.5,0,1
1051,1,"2025-07-14 10:54:27",28289,28289,CO,card,mobile,US,0,,295.18,14.74,15.45,325.37,38.4,0,1
1052,1,"2025-08-24 09:34:50",28289,28289,CO,card,mobile,US,0,,98.21,6.99,6.22,111.42,17.6,0,1
1053,1,"2025-11-14 10:38:08",28289,28289,CO,card,mobile,US,0,,246.43,8.04,15.31,269.78,14.8,0,1
1054,1,"2025-07-11 23:51:00",28289,28289,CO,card,mobile,US,0,,182.07,8.74,9.22,200.03,25.0,1,1
1055,1,"2025-11-22 12:11:10",28289,28289,CO,bank,desktop,BR,0,,493.23,8.74,40.56,542.53,42.9,0,1
1056,1,"2025-08-04 15:52:29",28289,90895,CO,bank,desktop,US,0,,17.24,6.99,1.34,25.57,15.8,0,1
1057,1,"2025-07-22 13:14:47",28289,28289,CO,paypal,mobile,US,0,,93.36,13.34,4.8,111.5,13.7,0,1
1058,1,"2025-12-27 00:16:22",28289,28289,CO,paypal,mobile,US,0,,74.23,6.99,4.48,85.7,4.9,0,1
1059,1,"2025-12-27 00:28:04",28289,28289,CO,card,tablet,US,1,SAVE10,474.62,8.39,32.74,515.75,39.6,0,1
1060,1,"2025-07-11 11:44:04",28289,28289,CO,bank,mobile,US,0,,10.62,6.99,0.81,18.42,6.9,1,1
1061,1,"2025-10-24 22:37:15",28289,53148,TX,card,mobile,US,0,,290.52,6.99,14.61,312.12,51.5,0,1
1062,1,"2025-07-28 20:40:31",28289,28289,CO,paypal,mobile,US,0,,262.42,8.04,13.69,284.15,27.3,0,1
1063,1,"2025-11-10 04:25:15",28289,28289,CO,card,mobile,US,0,,412.76,8.74,21.51,443.01,38.1,0,1
1064,1,"2025-11-19 20:47:43",28289,28289,CO,card,mobile,US,0,,450.6,14.39,29.8,494.79,34.8,0,1
1065,1,"2025-08-01 13:18:10",28289,28289,CO,card,desktop,US,0,,160.13,25.69,10.37,196.19,19.5,0,1
1066,1,"2025-11-29 16:44:38",28289,28289,CO,card,mobile,US,0,,57.54,12.99,5.44,75.97,6.2,0,1
1067,1,"2025-10-08 12:26:06",28289,28289,CO,card,desktop,US,0,,630.0,7.34,47.66,685.0,73.6,0,1
1068,1,"2025-12-27 05:18:39",28289,28289,CO,bank,mobile,US,1,STUDENT,316.87,8.74,24.91,350.52,17.5,0,1
1069,1,"2025-11-20 01:37:23",28289,28289,CO,card,mobile,US,1,FREESHIP,709.92,0.0,48.08,758.0,74.8,1,1
1070,1,"2025-12-27 22:42:39",28289,28289,CO,card,desktop,US,0,,976.95,9.44,51.1,1037.49,85.7,0,1
1071,1,"2025-08-24 18:06:55",28289,28289,CO,card,desktop,US,0,,665.5,13.69,41.57,720.76,76.9,0,1
1072,1,"2025-08-04 23:48:47",28289,28289,CO,paypal,mobile,US,0,,482.57,8.74,44.1,535.41,56.9,0,1
1073,1,"2025-10-07 09:59:21",28289,28289,CO,paypal,desktop,US,0,,258.75,7.69,22.22,288.66,22.2,0,1
1074,1,"2025-10-12 14:37:38",28289,28289,CO,paypal,mobile,US,0,,829.05,8.04,60.4,897.49,89.0,1,1
1075,1,"2025-11-25 15:05:00",28289,28289,CO,card,mobile,CA,0,,779.6,9.09,67.8,856.49,89.9,0,1
1076,1,"2025-12-13 18:11:53",28289,28289,CO,paypal,mobile,US,1,FREESHIP,187.29,0.0,14.53,201.82,12.0,0,1
1077,1,"2025-09-19 04:18:18",28289,28289,CO,card,tablet,CA,1,SAVE10,479.45,9.09,29.89,518.43,83.1,0,1
1078,1,"2025-11-09 23:19:31",28289,28289,CO,paypal,desktop,US,0,,239.92,6.99,13.66,260.57,12.0,0,1
1079,1,"2025-11-14 02:48:44",28289,28289,CO,card,mobile,US,0,,259.8,14.04,19.78,293.62,16.4,0,1
1080,1,"2025-10-12 07:33:25",28289,28289,CO,card,desktop,CA,1,FREESHIP,346.76,0.0,28.17,374.93,70.6,0,1
1081,1,"2025-09-30 01:01:30",28289,28289,CO,card,mobile,US,1,VIP20,276.0,13.69,19.54,309.23,46.2,0,1
1082,1,"2025-10-31 02:21:06",28289,28289,CO,card,desktop,US,0,,122.03,6.99,9.87,138.89,9.1,0,1
1083,1,"2025-11-30 12:13:33",28289,28289,CO,card,mobile,US,1,SAVE10,161.16,13.34,14.57,189.07,14.7,0,1
1084,1,"2025-10-05 20:33:39",28289,28289,CO,card,desktop,US,0,,436.9,14.74,40.72,492.36,51.5,0,1
1085,1,"2025-12-31 18:05:37",28289,28289,CO,card,mobile,US,0,,680.53,8.04,47.09,735.66,64.1,0,1
1086,1,"2025-08-13 00:58:01",28289,28289,CO,card,desktop,US,0,,1236.62,14.74,64.77,1316.13,98.5,0,1
1087,1,"2025-11-04 11:53:07",28289,28289,CO,bank,mobile,US,0,,895.12,9.09,52.65,956.86,81.5,0,1
1088,1,"2025-10-23 02:01:12",28289,28289,CO,paypal,mobile,US,0,,105.09,7.69,6.08,118.86,8.3,0,1
1089,1,"2025-08-24 22:49:28",28289,28289,CO,paypal,mobile,US,0,,15.23,24.99,1.14,41.36,10.0,0,1
1090,1,"2025-11-21 02:13:48",28289,28289,CO,paypal,mobile,US,1,FREESHIP,73.1,0.0,6.78,79.88,6.9,0,1
1091,1,"2025-09-30 03:38:04",28289,28289,CO,card,desktop,US,0,,119.41,7.34,6.33,133.08,15.0,1,1
1092,1,"2025-10-14 01:50:35",28289,28289,CO,card,desktop,US,1,WELCOME,410.55,8.39,23.77,442.71,55.3,1,1
1093,1,"2025-09-18 11:12:05",28289,28289,CO,paypal,mobile,US,0,,200.95,7.69,12.84,221.48,21.5,0,1
1094,1,"2025-11-16 14:09:22",28289,28289,CO,card,mobile,US,0,,146.58,7.34,9.75,163.67,9.3,0,1
1095,1,"2025-12-25 07:39:25",28289,28289,CO,card,desktop,US,0,,907.61,9.09,48.99,965.69,80.7,0,1
1096,1,"2025-10-17 22:20:46",28289,28289,CO,card,desktop,US,1,WELCOME,457.01,8.39,27.15,492.55,61.4,0,1
1097,1,"2025-11-29 17:36:26",28289,28289,CO,card,mobile,US,1,VIP20,564.11,8.04,45.17,617.32,59.5,0,1
1098,1,"2025-08-01 13:32:35",28289,28289,CO,card,desktop,US,0,,555.09,7.69,38.21,600.99,64.7,1,1
1099,1,"2025-07-11 08:56:54",28289,28289,CO,card,mobile,US,0,,359.28,26.04,22.09,407.41,48.4,0,1
1100,1,"2025-10-06 04:11:27",28289,28289,CO,card,mobile,US,0,,204.13,6.99,15.12,226.24,27.5,0,1
1101,1,"2025-09-29 23:47:14",28289,28289,CO,bank,mobile,CA,0,,867.27,15.09,81.08,963.44,95.8,1,1
1102,1,"2025-09-28 11:05:23",28289,28289,CO,bank,desktop,IN,0,,594.14,8.04,33.8,635.98,76.5,0,1
1103,1,"2025-10-10 14:40:43",28289,28289,CO,card,desktop,US,1,SAVE10,418.46,13.69,22.09,454.24,56.7,0,1
1104,1,"2025-12-24 22:17:35",28289,28289,CO,card,mobile,US,1,WELCOME,109.98,6.99,9.5,126.47,11.2,0,1
1105,1,"2025-10-21 22:44:35",28289,28289,CO,paypal,mobile,US,0,,209.73,14.04,15.75,239.52,14.2,0,1
1106,1,"2025-09-15 00:26:43",28289,28289,CO,card,mobile,US,0,,167.72,7.34,12.33,187.39,23.8,0,1
1107,1,"2025-11-23 13:40:00",28289,28289,CO,card,mobile,CA,0,,526.3,15.09,49.77,591.16,70.2,0,1
1108,1,"2025-12-14 20:25:56",28289,28289,CO,card,desktop,US,0,,212.51,12.99,19.66,245.16,10.2,0,1
1109,1,"2025-12-26 03:42:00",28289,28289,CO,card,mobile,GB,0,,263.82,14.39,14.97,293.18,34.7,0,1
1110,1,"2025-12-01 01:01:40",28289,33854,NY,paypal,mobile,US,0,,489.34,8.39,42.18,539.91,62.2,0,1
1111,1,"2025-07-20 13:18:08",28289,28289,CO,card,mobile,US,0,,85.28,6.99,6.7,98.97,16.7,0,1
1112,1,"2025-09-08 07:27:24",28289,28289,CO,paypal,mobile,US,1,WELCOME,637.79,26.04,54.73,718.56,83.1,0,1
1113,1,"2025-07-29 22:31:12",28289,28289,CO,card,desktop,US,1,VIP20,805.06,8.74,62.31,876.11,91.5,0,1
1114,1,"2025-10-14 16:17:05",28289,28289,CO,card,desktop,US,1,FREESHIP,373.48,0.0,29.75,403.23,50.4,0,1
1115,1,"2025-09-08 10:18:53",28289,28289,CO,card,desktop,GB,0,,18.63,6.99,1.43,27.05,22.0,0,1
1116,1,"2025-10-29 12:36:44",28289,28289,CO,paypal,mobile,GB,0,,198.76,8.04,18.87,225.67,29.5,1,1
1117,1,"2025-12-15 15:37:28",28289,28289,CO,card,desktop,US,0,,42.64,6.99,2.45,52.08,4.2,0,1
1118,1,"2025-10-07 12:52:21",28289,28289,CO,card,desktop,US,0,,506.61,8.74,39.73,555.08,59.3,0,1
1119,1,"2025-12-30 23:36:35",28289,39393,IL,bank,desktop,US,0,,208.34,8.04,17.68,234.06,16.4,0,1
1120,1,"2025-07-27 15:51:18",28289,28289,CO,bank,mobile,US,0,,7.83,12.99,0.44,21.26,7.0,0,1
1121,1,"2025-08-18 00:15:30",28289,81686,FL,card,mobile,US,0,,569.86,14.04,35.79,619.69,90.0,0,1
1122,1,"2025-08-24 01:03:25",28289,28289,CO,paypal,desktop,US,1,SAVE10,254.38,14.04,18.2,286.62,29.6,0,1
1123,1,"2026-01-01 06:40:48",28289,28289,CO,card,mobile,US,0,,15.66,12.99,1.3,29.95,5.0,0,1
1124,1,"2025-11-21 01:08:11",28289,28289,CO,card,mobile,US,0,,92.77,7.34,7.54,107.65,7.2,0,1
1125,1,"2025-09-04 00:07:18",28289,28289,CO,card,mobile,US,0,,202.94,6.99,10.79,220.72,27.0,0,1
